2024-01-24 21:58:42,Cincinnati,19\u00baC
2024-01-24 21:58:43,Chambery,21\u00baC
2024-01-24 21:58:44,Geneva,32\u00baC
2024-01-24 22:33:48,Pittsburgh,28\u00baC
2024-01-24 22:33:49,Pittsburgh,28\u00baC
2024-01-24 22:33:50,Pittsburgh,20\u00baC
2024-01-24 22:33:51,Pittsburgh,26\u00baC
2024-01-24 22:33:52,Pittsburgh,21\u00baC
2024-01-24 22:33:53,Pittsburgh,25\u00baC
2024-01-24 22:33:54,Pittsburgh,18\u00baC
2024-01-24 22:33:55,Pittsburgh,31\u00baC
2024-01-24 22:33:56,Pittsburgh,26\u00baC
2024-01-24 22:33:57,Pittsburgh,29\u00baC
2024-01-24 22:34:28,Santiago,19\u00baC
2024-01-24 22:34:29,Santiago,19\u00baC
2024-01-24 22:34:30,Pittsburgh,28\u00baC
2024-01-24 22:34:31,New York,22\u00baC
2024-01-24 22:34:32,Pittsburgh,20\u00baC
2024-01-24 22:34:33,New York,24\u00baC
2024-01-24 22:34:34,New York,19\u00baC
2024-01-24 22:34:35,New York,21\u00baC
2024-01-24 22:34:36,Pittsburgh,20\u00baC
2024-01-24 22:34:37,New York,24\u00baC
2024-01-24 22:35:13,Santiago,30\u00baC
2024-01-24 22:35:14,New York,19\u00baC
2024-01-24 22:35:15,Pittsburgh,24\u00baC
2024-01-24 22:35:16,Pittsburgh,20\u00baC
2024-01-24 22:35:17,Santiago,26\u00baC
2024-01-24 22:35:18,New York,26\u00baC
2024-01-24 22:35:19,Santiago,24\u00baC
2024-01-24 22:35:20,New York,23\u00baC
2024-01-24 22:35:21,Santiago,24\u00baC
2024-01-24 22:35:22,Santiago,24\u00baC
2024-01-24 22:41:44,Santiago,31\u00baC
2024-01-24 22:41:45,Pittsburgh,32\u00baC
2024-01-24 22:41:46,Pittsburgh,25\u00baC
2024-01-24 22:41:47,New York,23\u00baC
2024-01-24 22:41:48,Santiago,27\u00baC
2024-01-24 22:41:49,New York,30\u00baC
2024-01-24 22:41:50,New York,23\u00baC
2024-01-24 22:41:51,Pittsburgh,23\u00baC
2024-01-24 22:41:52,Santiago,32\u00baC
2024-01-24 22:41:53,Santiago,31\u00baC
2024-01-24 22:51:11,Chicago,23\u00baC
2024-01-24 22:51:12,Los Angeles,28\u00baC
2024-01-24 22:51:13,New York,29\u00baC
2024-01-24 22:51:14,New York,31\u00baC
2024-01-24 22:51:15,Los Angeles,23\u00baC
2024-01-24 22:51:16,Chicago,19\u00baC
2024-01-24 22:51:17,New York,27\u00baC
2024-01-24 22:51:18,Los Angeles,19\u00baC
2024-01-24 22:51:19,New York,27\u00baC
2024-01-24 22:51:20,Chicago,24\u00baC
2024-01-25 07:55:43,New York,21\u00baC
2024-01-25 07:55:44,Santiago,31\u00baC
2024-01-25 07:55:45,Pittsburgh,26\u00baC
2024-01-25 07:55:46,New York,29\u00baC
2024-01-25 07:55:47,Santiago,31\u00baC
2024-01-25 07:55:48,New York,30\u00baC
2024-01-25 07:55:49,Santiago,26\u00baC
2024-01-25 07:55:50,Santiago,18\u00baC
2024-01-25 07:55:51,New York,32\u00baC
2024-01-25 07:55:52,New York,19\u00baC
2024-01-25 11:12:33,Paris,30\u00baC
2024-01-25 11:12:34,Tokyo,26\u00baC
2024-01-25 11:12:35,Paris,28\u00baC
2024-01-25 11:12:36,Tokyo,31\u00baC
2024-01-25 11:12:37,Paris,27\u00baC
2024-01-25 11:12:38,Berlin,26\u00baC
2024-01-25 11:12:39,London,30\u00baC
2024-01-25 11:12:40,London,29\u00baC
2024-01-25 11:12:41,New York,31\u00baC
2024-01-25 11:12:42,Tokyo,27\u00baC
2024-01-25 11:31:42,Cupertino,28\u00baC
2024-01-25 11:31:43,Mountain View,27\u00baC
2024-01-25 11:31:44,Mountain View,20\u00baC
2024-01-25 11:31:45,San Jose,30\u00baC
2024-01-25 11:31:46,Cupertino,24\u00baC
2024-01-25 11:31:47,Cupertino,27\u00baC
2024-01-25 11:31:48,Cupertino,28\u00baC
2024-01-25 11:31:49,Milpitas,31\u00baC
2024-01-25 11:31:50,Mountain View,24\u00baC
2024-01-25 11:31:51,Cupertino,25\u00baC
2024-01-25 12:23:34,Seattle,30\u00baC
2024-01-25 12:23:35,Madison,23\u00baC
2024-01-25 12:23:36,Seattle,27\u00baC
2024-01-25 12:23:37,San Diego,29\u00baC
2024-01-25 12:23:38,Van Alstyne,24\u00baC
2024-01-25 12:23:39,Copenhagen,27\u00baC
2024-01-25 12:23:40,Seattle,26\u00baC
2024-01-25 12:23:41,Madison,23\u00baC
2024-01-25 12:23:42,Copenhagen,31\u00baC
2024-01-25 12:23:43,Copenhagen,26\u00baC
2024-01-25 12:30:13,Beijing,32\u00baC
2024-01-25 12:30:14,Seattle,27\u00baC
2024-01-25 12:30:15,Tokyo,25\u00baC
2024-01-25 12:30:16,Beijing,21\u00baC
2024-01-25 12:30:17,Montreal,30\u00baC
2024-01-25 12:30:18,Pittsburgh,29\u00baC
2024-01-25 12:30:19,Seattle,27\u00baC
2024-01-25 12:30:20,Seattle,20\u00baC
2024-01-25 12:30:21,Montreal,19\u00baC
2024-01-25 12:30:22,Tokyo,18\u00baC
2024-01-25 12:47:25,Tokyo,30\u00baC
2024-01-25 12:47:26,Montreal,18\u00baC
2024-01-25 12:47:27,Beijing,28\u00baC
2024-01-25 12:47:28,Tokyo,28\u00baC
2024-01-25 12:47:29,Tokyo,19\u00baC
2024-01-25 12:47:30,Pittsburgh,32\u00baC
2024-01-25 12:47:31,Tokyo,24\u00baC
2024-01-25 12:47:32,Pittsburgh,28\u00baC
2024-01-25 12:47:33,Montreal,27\u00baC
2024-01-25 12:47:34,Seattle,26\u00baC
2024-01-25 14:14:39,Mumbai,25\u00baC
2024-01-25 14:14:40,Mumbai,27\u00baC
2024-01-25 14:14:41,Mumbai,18\u00baC
2024-01-25 14:14:42,New York,21\u00baC
2024-01-25 14:14:43,Los Angeles,32\u00baC
2024-01-25 14:14:44,Los Angeles,23\u00baC
2024-01-25 14:14:45,Mumbai,22\u00baC
2024-01-25 14:14:46,Mumbai,25\u00baC
2024-01-25 14:14:47,New York,19\u00baC
2024-01-25 14:14:48,New York,20\u00baC
2024-01-25 14:50:32,seattle,21\u00baC
2024-01-25 14:50:33,seattle,22\u00baC
2024-01-25 14:50:34,seattle,19\u00baC
2024-01-25 14:50:35,seattle,24\u00baC
2024-01-25 14:50:36,seattle,30\u00baC
2024-01-25 14:50:37,seattle,20\u00baC
2024-01-25 14:50:38,seattle,29\u00baC
2024-01-25 14:50:39,seattle,24\u00baC
2024-01-25 14:50:40,seattle,22\u00baC
2024-01-25 14:50:41,seattle,26\u00baC
2024-01-25 14:58:21,seattle,21\u00baC
2024-01-25 14:58:22,seattle,31\u00baC
2024-01-25 14:58:23,seattle,21\u00baC
2024-01-25 14:58:24,seattle,20\u00baC
2024-01-25 14:58:25,pittsburgh,25\u00baC
2024-01-25 14:58:26,seattle,30\u00baC
2024-01-25 14:58:27,seattle,26\u00baC
2024-01-25 14:58:28,pittsburgh,24\u00baC
2024-01-25 14:58:29,seattle,20\u00baC
2024-01-25 14:58:30,pittsburgh,19\u00baC
2024-01-25 15:30:00,Seattle,20\u00baC
2024-01-25 15:30:01,Seattle,18\u00baC
2024-01-25 15:30:02,Boston,23\u00baC
2024-01-25 15:30:03,Philadelphia,25\u00baC
2024-01-25 15:30:04,Seattle,32\u00baC
2024-01-25 15:30:05,Tampa,22\u00baC
2024-01-25 15:30:06,Tampa,19\u00baC
2024-01-25 15:30:07,Tampa,22\u00baC
2024-01-25 15:30:08,Tampa,24\u00baC
2024-01-25 15:30:09,Seattle,25\u00baC
2024-01-25 16:36:51,Pittsburgh,31\u00baC
2024-01-25 16:36:52,Pittsburgh,28\u00baC
2024-01-25 16:36:53,Pittsburgh,27\u00baC
2024-01-25 16:36:54,Pittsburgh,20\u00baC
2024-01-25 16:36:55,Pittsburgh,24\u00baC
2024-01-25 16:36:56,Pittsburgh,27\u00baC
2024-01-25 16:36:57,Pittsburgh,20\u00baC
2024-01-25 16:36:58,Pittsburgh,21\u00baC
2024-01-25 16:36:59,Pittsburgh,28\u00baC
2024-01-25 16:37:00,Pittsburgh,18\u00baC
2024-01-25 16:56:44,Chicago,22\u00baC
2024-01-25 16:56:45,Chicago,19\u00baC
2024-01-25 16:56:46,New York,19\u00baC
2024-01-25 16:56:47,New York,24\u00baC
2024-01-25 16:56:48,Chicago,25\u00baC
2024-01-25 16:56:49,New York,28\u00baC
2024-01-25 16:56:50,Chicago,18\u00baC
2024-01-25 16:56:51,Los Angeles,22\u00baC
2024-01-25 16:56:52,New York,31\u00baC
2024-01-25 16:56:53,Chicago,25\u00baC
2024-01-25 17:07:12,Montserrat,28\u00baC
2024-01-25 17:07:13,Jamaica,19\u00baC
2024-01-25 17:07:14,Bermuda,24\u00baC
2024-01-25 17:07:15,Martinique,22\u00baC
2024-01-25 17:07:16,Key Largo,24\u00baC
2024-01-25 17:07:17,Bermuda,28\u00baC
2024-01-25 17:07:18,Jamaica,31\u00baC
2024-01-25 17:07:19,Bermuda,21\u00baC
2024-01-25 17:07:20,Montego,20\u00baC
2024-01-25 17:07:21,Port-au-Prince,32\u00baC
2024-01-25 17:32:17,shanghai,18\u00baC
2024-01-25 17:32:18,shanghai,29\u00baC
2024-01-25 17:32:19,beijing,23\u00baC
2024-01-25 17:32:20,shanghai,27\u00baC
2024-01-25 17:32:21,beijing,24\u00baC
2024-01-25 17:32:22,beijing,32\u00baC
2024-01-25 17:32:23,beijing,30\u00baC
2024-01-25 17:32:24,beijing,29\u00baC
2024-01-25 17:32:25,shanghai,23\u00baC
2024-01-25 17:32:26,shanghai,28\u00baC
2024-01-25 17:46:19,Pittsburgh,23\u00baC
2024-01-25 17:46:20,London,26\u00baC
2024-01-25 17:46:21,Pittsburgh,28\u00baC
2024-01-25 17:46:22,New York,25\u00baC
2024-01-25 17:46:23,London,25\u00baC
2024-01-25 17:46:24,Bangalore,23\u00baC
2024-01-25 17:46:25,Bangalore,24\u00baC
2024-01-25 17:46:26,New York,20\u00baC
2024-01-25 17:46:27,London,19\u00baC
2024-01-25 17:46:28,New York,19\u00baC
2024-01-25 17:51:06,beijing,18\u00baC
2024-01-25 17:51:07,beijing,26\u00baC
2024-01-25 17:51:08,beijing,30\u00baC
2024-01-25 17:51:09,shanghai,22\u00baC
2024-01-25 17:51:10,beijing,21\u00baC
2024-01-25 17:51:11,beijing,19\u00baC
2024-01-25 17:51:12,beijing,30\u00baC
2024-01-25 17:51:13,beijing,32\u00baC
2024-01-25 17:51:14,shanghai,25\u00baC
2024-01-25 17:51:15,shanghai,25\u00baC
2024-01-25 18:25:38,Baltimore,23\u00baC
2024-01-25 18:25:39,Orlando,22\u00baC
2024-01-25 18:25:40,Baltimore,19\u00baC
2024-01-25 18:25:41,Orlando,21\u00baC
2024-01-25 18:25:42,Orlando,29\u00baC
2024-01-25 18:25:43,Baltimore,30\u00baC
2024-01-25 18:25:44,Orlando,25\u00baC
2024-01-25 18:25:45,Pittsburgh,22\u00baC
2024-01-25 18:25:46,Orlando,20\u00baC
2024-01-25 18:25:47,Orlando,32\u00baC
2024-01-25 18:44:00,Pittsburgh,26\u00baC
2024-01-25 18:44:01,Pittsburgh,20\u00baC
2024-01-25 18:44:02,Wisconsin,21\u00baC
2024-01-25 18:44:03,Pittsburgh,24\u00baC
2024-01-25 18:44:04,Pittsburgh,29\u00baC
2024-01-25 18:44:05,Wisconsin,31\u00baC
2024-01-25 18:44:06,Wisconsin,23\u00baC
2024-01-25 18:44:07,Wisconsin,21\u00baC
2024-01-25 18:44:08,Wisconsin,28\u00baC
2024-01-25 18:44:09,Wisconsin,27\u00baC
2024-01-25 19:34:58,Beijing,20\u00baC
2024-01-25 19:34:59,Shanghai,23\u00baC
2024-01-25 19:35:00,Shanghai,23\u00baC
2024-01-25 19:35:01,Pittsburgh,18\u00baC
2024-01-25 19:35:02,Pittsburgh,23\u00baC
2024-01-25 19:35:03,Beijing,21\u00baC
2024-01-25 19:35:04,Shanghai,28\u00baC
2024-01-25 19:35:05,Beijing,31\u00baC
2024-01-25 19:35:06,Shanghai,20\u00baC
2024-01-25 19:35:07,Shanghai,31\u00baC
2024-01-25 20:00:45,Pittsburgh,18\u00baC
2024-01-25 20:00:47,Boston,27\u00baC
2024-01-25 20:00:48,Boston,26\u00baC
2024-01-25 20:00:49,Pittsburgh,26\u00baC
2024-01-25 20:00:50,Boston,19\u00baC
2024-01-25 20:00:51,Pittsburgh,26\u00baC
2024-01-25 20:00:52,Boston,19\u00baC
2024-01-25 20:00:53,Pittsburgh,26\u00baC
2024-01-25 20:00:54,Pittsburgh,19\u00baC
2024-01-25 20:00:55,Boston,29\u00baC
2024-01-25 20:01:35,Boston,23\u00baC
2024-01-25 20:01:36,Boston,28\u00baC
2024-01-25 20:01:37,Boston,32\u00baC
2024-01-25 20:01:38,Boston,18\u00baC
2024-01-25 20:01:39,Pittsburgh,24\u00baC
2024-01-25 20:01:40,Pittsburgh,24\u00baC
2024-01-25 20:01:41,Boston,32\u00baC
2024-01-25 20:01:42,Pittsburgh,27\u00baC
2024-01-25 20:01:43,Boston,23\u00baC
2024-01-25 20:01:44,Pittsburgh,22\u00baC
2024-01-25 20:04:44,Boston,25\u00baC
2024-01-25 20:04:45,Pittsburgh,30\u00baC
2024-01-25 20:04:46,Boston,18\u00baC
2024-01-25 20:04:47,Pittsburgh,23\u00baC
2024-01-25 20:04:48,Pittsburgh,19\u00baC
2024-01-25 20:04:49,Boston,27\u00baC
2024-01-25 20:04:50,Boston,27\u00baC
2024-01-25 20:04:51,Pittsburgh,21\u00baC
2024-01-25 20:04:52,Boston,22\u00baC
2024-01-25 20:04:53,Boston,21\u00baC
2024-01-25 20:26:48,London,18\u00baC
2024-01-25 20:26:49,Dubai,24\u00baC
2024-01-25 20:26:50,London,26\u00baC
2024-01-25 20:26:51,London,28\u00baC
2024-01-25 20:26:52,Dubai,19\u00baC
2024-01-25 20:26:53,Dubai,25\u00baC
2024-01-25 20:26:54,Dubai,20\u00baC
2024-01-25 20:26:55,Dubai,19\u00baC
2024-01-25 20:26:56,London,27\u00baC
2024-01-25 20:26:57,London,32\u00baC
2024-01-25 20:29:51,Pitts,27\u00baC
2024-01-25 20:29:52,Hongkong,31\u00baC
2024-01-25 20:29:53,Pitts,22\u00baC
2024-01-25 20:29:54,Hongkong,26\u00baC
2024-01-25 20:29:55,Shanghai,26\u00baC
2024-01-25 20:29:56,CA,18\u00baC
2024-01-25 20:29:57,CA,24\u00baC
2024-01-25 20:29:58,Shanghai,27\u00baC
2024-01-25 20:29:59,Pitts,27\u00baC
2024-01-25 20:30:00,Hongkong,18\u00baC
2024-01-25 20:31:02,Hongkong,29\u00baC
2024-01-25 20:31:03,Shanghai,25\u00baC
2024-01-25 20:31:04,Hongkong,21\u00baC
2024-01-25 20:31:05,Pitts,21\u00baC
2024-01-25 20:31:06,Shanghai,26\u00baC
2024-01-25 20:31:07,Pitts,21\u00baC
2024-01-25 20:31:08,Pitts,29\u00baC
2024-01-25 20:31:09,Shanghai,26\u00baC
2024-01-25 20:31:10,Hongkong,19\u00baC
2024-01-25 20:31:11,Pitts,20\u00baC
2024-01-25 20:31:30,Topeka,29\u00baC
2024-01-25 20:31:31,Mumbai,24\u00baC
2024-01-25 20:31:32,Dubai,21\u00baC
2024-01-25 20:31:33,Pittsburgh,30\u00baC
2024-01-25 20:31:34,London,29\u00baC
2024-01-25 20:31:35,Dubai,24\u00baC
2024-01-25 20:31:36,Atlanta,24\u00baC
2024-01-25 20:31:37,London,31\u00baC
2024-01-25 20:31:38,Topeka,21\u00baC
2024-01-25 20:31:39,New York,24\u00baC
2024-01-25 20:34:29,New York,28\u00baC
2024-01-25 20:34:30,Los Angeles,24\u00baC
2024-01-25 20:34:31,Pittsburgh,27\u00baC
2024-01-25 20:34:32,New York,19\u00baC
2024-01-25 20:34:33,New York,32\u00baC
2024-01-25 20:34:34,New York,20\u00baC
2024-01-25 20:34:35,New York,29\u00baC
2024-01-25 20:34:36,Los Angeles,30\u00baC
2024-01-25 20:34:37,New York,32\u00baC
2024-01-25 20:34:38,New York,23\u00baC
2024-01-25 20:39:00,San Francisco,30\u00baC
2024-01-25 20:39:01,Mumbai,22\u00baC
2024-01-25 20:39:02,Dubai,23\u00baC
2024-01-25 20:39:03,Shanghai,18\u00baC
2024-01-25 20:39:04,Atlanta,27\u00baC
2024-01-25 20:39:05,Mumbai,21\u00baC
2024-01-25 20:39:06,New York,28\u00baC
2024-01-25 20:39:07,Dubai,19\u00baC
2024-01-25 20:39:08,Atlanta,30\u00baC
2024-01-25 20:39:09,Shanghai,19\u00baC
2024-01-25 20:39:59,Shanghai,24\u00baC
2024-01-25 20:40:00,New York,31\u00baC
2024-01-25 20:40:01,Shanghai,32\u00baC
2024-01-25 20:40:02,Shanghai,18\u00baC
2024-01-25 20:40:03,New York,22\u00baC
2024-01-25 20:40:04,Paris,23\u00baC
2024-01-25 20:40:05,London,28\u00baC
2024-01-25 20:40:06,London,30\u00baC
2024-01-25 20:40:07,New York,18\u00baC
2024-01-25 20:40:08,Mumbai,22\u00baC
2024-01-25 20:40:08,New York,21\u00baC
2024-01-25 20:40:09,Mumbai,21\u00baC
2024-01-25 20:40:10,Los Angeles,31\u00baC
2024-01-25 20:40:11,New York,19\u00baC
2024-01-25 20:40:12,Los Angeles,31\u00baC
2024-01-25 20:40:13,New York,23\u00baC
2024-01-25 20:40:14,Mumbai,21\u00baC
2024-01-25 20:40:15,Mumbai,29\u00baC
2024-01-25 20:40:16,Los Angeles,29\u00baC
2024-01-25 20:40:17,Mumbai,22\u00baC
2024-01-25 20:43:22,Los Angeles,18\u00baC
2024-01-25 20:43:23,Pittsburgh,27\u00baC
2024-01-25 20:43:24,Los Angeles,30\u00baC
2024-01-25 20:43:25,New York,32\u00baC
2024-01-25 20:43:26,Los Angeles,20\u00baC
2024-01-25 20:43:27,Los Angeles,22\u00baC
2024-01-25 20:43:28,New York,32\u00baC
2024-01-25 20:43:29,Los Angeles,30\u00baC
2024-01-25 20:43:30,New York,18\u00baC
2024-01-25 20:43:31,Los Angeles,26\u00baC
2024-01-25 20:44:33,Mumbai,25\u00baC
2024-01-25 20:44:34,New York,31\u00baC
2024-01-25 20:44:34,Los Angeles,19\u00baC
2024-01-25 20:44:35,New York,30\u00baC
2024-01-25 20:44:35,New York,19\u00baC
2024-01-25 20:44:36,Los Angeles,18\u00baC
2024-01-25 20:44:36,Los Angeles,22\u00baC
2024-01-25 20:44:37,New York,27\u00baC
2024-01-25 20:44:37,New York,27\u00baC
2024-01-25 20:44:38,New York,20\u00baC
2024-01-25 20:44:38,Los Angeles,25\u00baC
2024-01-25 20:44:39,Mumbai,31\u00baC
2024-01-25 20:44:39,Los Angeles,18\u00baC
2024-01-25 20:44:40,New York,28\u00baC
2024-01-25 20:44:40,Los Angeles,27\u00baC
2024-01-25 20:44:41,Los Angeles,28\u00baC
2024-01-25 20:44:41,New York,26\u00baC
2024-01-25 20:44:42,New York,29\u00baC
2024-01-25 20:44:42,New York,25\u00baC
2024-01-25 20:44:43,Pittsburgh,18\u00baC
2024-01-25 20:51:45,San Francisco,28\u00baC
2024-01-25 20:51:46,Los Angeles,23\u00baC
2024-01-25 20:51:47,New York City,24\u00baC
2024-01-25 20:51:48,Los Angeles,31\u00baC
2024-01-25 20:51:49,San Francisco,32\u00baC
2024-01-25 20:51:50,Los Angeles,27\u00baC
2024-01-25 20:51:51,Los Angeles,25\u00baC
2024-01-25 20:51:52,San Francisco,29\u00baC
2024-01-25 20:51:53,Los Angeles,28\u00baC
2024-01-25 20:51:54,San Francisco,24\u00baC
2024-01-25 21:05:33,Shanghai,19\u00baC
2024-01-25 21:05:34,Shanghai,32\u00baC
2024-01-25 21:05:35,Pittsburgh,19\u00baC
2024-01-25 21:05:36,Pittsburgh,19\u00baC
2024-01-25 21:05:37,Hong Kong,23\u00baC
2024-01-25 21:05:38,Xiamen,24\u00baC
2024-01-25 21:05:39,New York,21\u00baC
2024-01-25 21:05:40,Shanghai,27\u00baC
2024-01-25 21:05:41,Xiamen,19\u00baC
2024-01-25 21:05:42,Xiamen,31\u00baC
2024-01-25 21:17:39,Xiamen,24\u00baC
2024-01-25 21:17:40,Pittsburgh,24\u00baC
2024-01-25 21:17:41,Xiamen,19\u00baC
2024-01-25 21:17:42,New York,23\u00baC
2024-01-25 21:17:43,Xiamen,30\u00baC
2024-01-25 21:17:44,Hong Kong,18\u00baC
2024-01-25 21:17:45,New York,24\u00baC
2024-01-25 21:17:46,New York,22\u00baC
2024-01-25 21:17:47,New York,24\u00baC
2024-01-25 21:17:48,Xiamen,32\u00baC
2024-01-25 21:20:29,New York,29\u00baC
2024-01-25 21:20:30,New York,30\u00baC
2024-01-25 21:20:31,New York,21\u00baC
2024-01-25 21:20:32,New York,24\u00baC
2024-01-25 21:20:33,New York,19\u00baC
2024-01-25 21:20:34,New York,30\u00baC
2024-01-25 21:20:35,New York,29\u00baC
2024-01-25 21:20:36,New York,31\u00baC
2024-01-25 21:20:37,New York,25\u00baC
2024-01-25 21:20:38,New York,24\u00baC
2024-01-25 21:26:28,pittsburgh,32\u00baC
2024-01-25 21:26:29,new york city,18\u00baC
2024-01-25 21:26:30,new york city,24\u00baC
2024-01-25 21:26:31,new york city,22\u00baC
2024-01-25 21:26:32,pittsburgh,26\u00baC
2024-01-25 21:26:33,pittsburgh,24\u00baC
2024-01-25 21:26:34,new york city,32\u00baC
2024-01-25 21:26:35,pittsburgh,30\u00baC
2024-01-25 21:26:36,pittsburgh,27\u00baC
2024-01-25 21:26:37,pittsburgh,26\u00baC
2024-01-25 21:30:45,CityA,20\u00baC
2024-01-25 21:30:46,CityB,27\u00baC
2024-01-25 21:30:47,CityA,18\u00baC
2024-01-25 21:30:48,CityC,21\u00baC
2024-01-25 21:30:49,CityB,22\u00baC
2024-01-25 21:30:50,CityC,25\u00baC
2024-01-25 21:30:51,CityC,27\u00baC
2024-01-25 21:30:52,CityB,28\u00baC
2024-01-25 21:30:53,CityC,19\u00baC
2024-01-25 21:30:54,CityB,18\u00baC
2024-01-24 23:10:33,Los Angeles,28\u00baC
2024-01-24 23:10:35,New York,28\u00baC
2024-01-24 23:10:36,Chicago,25\u00baC
2024-01-24 23:10:37,Los Angeles,24\u00baC
2024-01-24 23:10:38,New York,25\u00baC
2024-01-24 23:10:39,New York,31\u00baC
2024-01-24 23:10:40,New York,24\u00baC
2024-01-24 23:10:41,Los Angeles,31\u00baC
2024-01-24 23:10:42,Los Angeles,23\u00baC
2024-01-24 23:10:43,New York,29\u00baC
2024-01-24 23:12:03,Los Angeles,30\u00baC
2024-01-24 23:12:04,Los Angeles,31\u00baC
2024-01-24 23:12:05,Los Angeles,27\u00baC
2024-01-24 23:12:06,Los Angeles,20\u00baC
2024-01-24 23:12:07,Chicago,29\u00baC
2024-01-24 23:12:08,Los Angeles,25\u00baC
2024-01-24 23:12:09,New York,27\u00baC
2024-01-24 23:12:10,Los Angeles,25\u00baC
2024-01-24 23:12:11,Los Angeles,31\u00baC
2024-01-24 23:12:12,Los Angeles,20\u00baC
2024-01-25 07:56:37,New York,32\u00baC
2024-01-25 07:56:38,Santiago,18\u00baC
2024-01-25 07:56:39,Santiago,18\u00baC
2024-01-25 07:56:40,Pittsburgh,22\u00baC
2024-01-25 07:56:41,New York,26\u00baC
2024-01-25 07:56:42,Santiago,18\u00baC
2024-01-25 07:56:43,New York,29\u00baC
2024-01-25 07:56:44,Santiago,27\u00baC
2024-01-25 07:56:45,New York,31\u00baC
2024-01-25 07:56:46,Pittsburgh,25\u00baC
2024-01-25 08:06:10,Pittsburgh,26\u00baC
2024-01-25 08:06:11,Pittsburgh,22\u00baC
2024-01-25 08:06:12,Santiago,20\u00baC
2024-01-25 08:06:13,Pittsburgh,21\u00baC
2024-01-25 08:06:14,Santiago,28\u00baC
2024-01-25 08:06:15,Pittsburgh,27\u00baC
2024-01-25 08:06:16,Pittsburgh,32\u00baC
2024-01-25 08:06:17,New York,23\u00baC
2024-01-25 08:06:18,Pittsburgh,22\u00baC
2024-01-25 08:06:19,Pittsburgh,23\u00baC
2024-01-25 08:18:40,New York,29\u00baC
2024-01-25 08:18:41,New York,21\u00baC
2024-01-25 08:18:42,Pittsburgh,26\u00baC
2024-01-25 08:18:43,New York,24\u00baC
2024-01-25 08:18:44,Pittsburgh,21\u00baC
2024-01-25 08:18:45,Santiago,28\u00baC
2024-01-25 08:18:46,New York,28\u00baC
2024-01-25 08:18:47,Santiago,27\u00baC
2024-01-25 08:18:48,New York,25\u00baC
2024-01-25 08:18:49,Pittsburgh,32\u00baC
2024-01-25 08:26:44,Santiago,30\u00baC
2024-01-25 08:26:45,New York,30\u00baC
2024-01-25 08:26:46,New York,30\u00baC
2024-01-25 08:26:47,Pittsburgh,23\u00baC
2024-01-25 08:26:48,Santiago,22\u00baC
2024-01-25 08:26:49,New York,24\u00baC
2024-01-25 08:26:50,Pittsburgh,21\u00baC
2024-01-25 08:26:51,New York,28\u00baC
2024-01-25 08:26:52,Pittsburgh,29\u00baC
2024-01-25 08:26:53,Pittsburgh,31\u00baC
2024-01-25 15:01:58,Phoenix,19\u00baC
2024-01-25 15:01:59,Phoenix,31\u00baC
2024-01-25 15:02:00,Chicago,20\u00baC
2024-01-25 15:02:01,Los Angeles,32\u00baC
2024-01-25 15:02:02,Phoenix,22\u00baC
2024-01-25 15:02:03,Phoenix,32\u00baC
2024-01-25 15:02:04,Phoenix,29\u00baC
2024-01-25 15:02:05,Los Angeles,19\u00baC
2024-01-25 15:02:06,Phoenix,20\u00baC
2024-01-25 15:02:07,Los Angeles,18\u00baC
2024-01-25 15:31:07,Chicago,32\u00baC
2024-01-25 15:31:08,Chicago,19\u00baC
2024-01-25 15:31:09,Chicago,31\u00baC
2024-01-25 15:47:59,Phoenix,21\u00baC
2024-01-25 15:48:00,Chicago,24\u00baC
2024-01-25 15:48:01,Phoenix,28\u00baC
2024-01-25 15:48:02,Chicago,23\u00baC
2024-01-25 16:23:52,Los Angeles,22\u00baC
2024-01-25 16:23:53,Chicago,22\u00baC
2024-01-25 16:23:54,Los Angeles,29\u00baC
2024-01-25 16:23:55,Chicago,32\u00baC
2024-01-25 16:23:56,Los Angeles,23\u00baC
2024-01-25 16:23:57,Chicago,29\u00baC
2024-01-25 16:23:58,Chicago,27\u00baC
2024-01-25 16:23:59,Phoenix,24\u00baC
2024-01-25 16:24:00,Los Angeles,29\u00baC
2024-01-25 16:30:52,Chicago,28\u00baC
2024-01-25 16:30:53,Chicago,32\u00baC
2024-01-25 16:30:54,Chicago,19\u00baC
2024-01-25 16:30:55,Chicago,25\u00baC
2024-01-25 16:30:56,Phoenix,20\u00baC
2024-01-25 17:40:53,New York,18\u00baC
2024-01-25 17:40:54,Tokyo,32\u00baC
2024-01-25 17:40:55,Tokyo,18\u00baC
2024-01-25 17:40:56,New York,23\u00baC
2024-01-25 17:40:57,Tokyo,23\u00baC
2024-01-25 17:40:58,Chicago,25\u00baC
2024-01-25 17:40:59,Tokyo,26\u00baC
2024-01-25 17:41:00,New York,23\u00baC
2024-01-25 17:41:01,Chicago,32\u00baC
2024-01-25 17:41:02,New York,24\u00baC
2024-01-25 17:42:03,Pittsburgh,24\u00baC
2024-01-25 17:42:04,San Paolo,32\u00baC
2024-01-25 17:42:05,Taipei,26\u00baC
2024-01-25 17:42:06,New York,30\u00baC
2024-01-25 17:42:07,Chicago,25\u00baC
2024-01-25 17:42:08,Taipei,27\u00baC
2024-01-25 17:42:09,Tokyo,30\u00baC
2024-01-25 17:42:10,San Paolo,26\u00baC
2024-01-25 17:42:11,Seoul,32\u00baC
